employee_id,name,age,department,country,city,hire_date,employment_type,remote,performance,monthly_salary
3334,Nuria Navarro Romero,32,Operations,NL,Munich,2021-03-19,FULL_TIME,True,3.3,2847.18
3335,Luis Ramos Pérez,60,Sales,NL,Barcelona,2023-05-10,FULL_TIME,True,2.23,3135.24
3336,Lucía Martínez Martínez,20,IT,NL,Munich,2022-12-27,FULL_TIME,False,3.03,2668.92
3337,Diego Martínez Sánchez,24,Operations,PT,Madrid,2025-02-25,FULL_TIME,True,3.22,2346.18
3338,Luis Torres Díaz,27,Sales,PT,Milan,2016-08-17,FULL_TIME,True,2.47,1776.87
3339,Adrián Vargas Díaz,49,Support,IT,Bilbao,2025-07-01,FULL_TIME,False,4.41,1698.12
3340,Adrián López Pérez,23,Operations,ES,Paris,2020-10-12,FULL_TIME,False,2.95,2058.82
3341,Diego Vargas Pérez,56,Sales,IT,Sevilla,2018-05-12,FULL_TIME,False,2.68,2670.34
3342,Marta González Ramos,28,Data,ES,Barcelona,2024-06-18,FULL_TIME,False,3.35,2736.29
3343,Luis Sánchez Rodríguez,50,Operations,NL,Madrid,2016-02-19,PART_TIME,True,2.48,2485.88
3344,Raúl López González,56,IT,PT,Rotterdam,2015-04-21,CONTRACT,True,3.97,1933.09
3345,Diego Ramos Romero,60,Finance,IT,Valencia,2023-01-13,FULL_TIME,False,3.81,1711.2
3346,Laura García Ramos,32,Data,PT,Madrid,2023-01-02,PART_TIME,False,3.3,3088.44
3347,Raúl Navarro Díaz,22,HR,FR,Paris,2015-12-31,FULL_TIME,True,3.67,1686.43
3348,María López Sánchez,54,HR,NL,Rotterdam,2024-09-07,FULL_TIME,True,2.8,2378.69
3349,María García Martínez,40,Finance,ES,Barcelona,2024-03-31,FULL_TIME,True,2.0,2296.35
3350,Laura Díaz Pérez,63,Sales,ES,Sevilla,2023-10-03,FULL_TIME,False,2.94,2348.56
3351,Carlos Vargas García,27,IT,ES,Lyon,2019-04-23,FULL_TIME,True,2.8,1964.18
3352,Noa González Pérez,45,Operations,FR,Paris,2025-04-02,FULL_TIME,False,1.57,3009.3
3353,María García López,24,Support,FR,Valencia,2016-06-10,FULL_TIME,False,2.35,1801.91
3354,Hugo Fernández Rodríguez,41,Marketing,FR,Rotterdam,2023-08-11,FULL_TIME,False,2.22,2725.36
3355,Alba Sánchez Gómez,19,IT,ES,Lisboa,2024-04-02,FULL_TIME,False,2.36,2677.0
3356,Pablo Fernández Ramos,54,HR,ES,Munich,2020-09-12,FULL_TIME,True,4.27,2673.01
3357,Luis Vargas Rodríguez,47,IT,NL,Porto,2018-10-21,FULL_TIME,True,3.61,3354.73
3358,Adrián Fernández Torres,23,Sales,DE,Lyon,2020-03-31,FULL_TIME,True,3.97,2187.33
3359,Carlos Romero Pérez,42,Marketing,ES,Amsterdam,2015-07-11,FULL_TIME,False,3.61,3122.95
3360,Diego Torres Ramos,39,Sales,ES,Bilbao,2015-05-08,FULL_TIME,False,4.07,2913.26
3361,Alba Vargas Martínez,50,Support,ES,Milan,2018-09-19,CONTRACT,False,3.22,2788.5
3362,Hugo Ramos Ramos,42,Finance,IT,Bilbao,2015-03-16,FULL_TIME,True,4.41,2114.53
3363,Ana Ramos Díaz,40,Marketing,DE,Bilbao,2021-12-28,FULL_TIME,True,2.21,2515.73
3364,Nuria García Vargas,58,Support,FR,Madrid,2022-01-13,FULL_TIME,False,3.15,1481.69
3365,Carlos Martínez Gómez,43,Marketing,FR,Lisboa,2024-05-26,FULL_TIME,False,2.38,3165.15
3366,Hugo Romero Sánchez,57,Support,IT,Lyon,2018-01-11,FULL_TIME,False,4.19,2101.89
3367,Raúl Martínez Pérez,60,Support,ES,Berlin,2023-12-19,PART_TIME,False,3.54,2216.86
3368,Javier Romero Navarro,58,Operations,ES,Porto,2018-05-18,FULL_TIME,True,4.15,1908.12
3369,Pablo Romero Romero,63,Sales,ES,Lisboa,2020-12-20,FULL_TIME,False,2.08,2897.15
3370,María Ramos García,51,Sales,NL,Sevilla,2023-11-17,FULL_TIME,True,2.72,2542.99
3371,Alba López Vargas,45,Support,FR,Amsterdam,2018-11-28,CONTRACT,False,1.77,3107.11
3372,Lucía Martínez Navarro,43,IT,PT,Lisboa,2016-03-23,FULL_TIME,False,3.49,3294.32
3373,Marta García Romero,28,Data,IT,Bilbao,2023-12-20,FULL_TIME,False,2.86,2298.14
3374,Diego López Pérez,57,Sales,ES,Rotterdam,2018-02-14,FULL_TIME,False,3.8,1806.02
3375,Irene López Martínez,51,Marketing,ES,Berlin,2017-05-21,FULL_TIME,True,3.23,1471.68
3376,Diego Sánchez Vargas,60,Sales,FR,Milan,2022-07-15,CONTRACT,False,1.5,2234.49
3377,Diego Sánchez Díaz,51,Data,NL,Lisboa,2020-11-16,FULL_TIME,False,1.87,2191.39
3378,Carmen Navarro Martínez,41,IT,ES,Porto,2015-05-03,FULL_TIME,False,3.27,2946.58
3379,Adrián Romero Sánchez,32,HR,PT,Munich,2025-01-22,PART_TIME,True,3.57,2067.33
3380,Sofía Vargas Martínez,65,Support,NL,Rotterdam,2020-09-19,CONTRACT,True,1.43,2563.08
3381,Nuria García García,53,Sales,DE,Rome,2017-12-22,FULL_TIME,False,3.13,2178.9
3382,Laura Pérez García,60,Sales,FR,Porto,2015-12-10,FULL_TIME,False,2.39,2957.72
3383,Alba Vargas Fernández,46,Support,ES,Lyon,2022-07-16,FULL_TIME,True,2.31,1565.41
3384,Noa Rodríguez Sánchez,42,Support,ES,Lisboa,2023-05-19,FULL_TIME,True,2.68,2145.15
3385,Laura Sánchez Pérez,20,IT,ES,Porto,2023-03-28,PART_TIME,False,3.3,2730.87
3386,Lucía Vargas Sánchez,22,Operations,ES,Lisboa,2021-12-24,FULL_TIME,True,2.63,1902.26
3387,Laura Romero Ramos,52,Sales,IT,Barcelona,2024-08-19,FULL_TIME,True,1.61,2974.81
3388,Hugo Navarro Rodríguez,29,Sales,DE,Amsterdam,2021-09-11,FULL_TIME,False,3.29,1320.8
3389,Javier Sánchez Martínez,22,Operations,IT,Valencia,2017-08-29,FULL_TIME,False,2.92,1179.36
3390,Irene Martínez Rodríguez,55,IT,ES,Bilbao,2017-06-08,FULL_TIME,True,2.45,3236.06
3391,Javier Martínez López,48,Finance,ES,Sevilla,2019-03-26,FULL_TIME,False,2.95,3382.62
3392,Diego Vargas Gómez,24,Sales,DE,Sevilla,2022-12-21,CONTRACT,False,2.92,2086.85
3393,Laura Sánchez López,42,Support,ES,Paris,2015-03-31,FULL_TIME,False,3.24,3191.64
3394,Carlos Sánchez López,41,Operations,ES,Rotterdam,2018-04-27,FULL_TIME,False,3.0,1657.02
3395,Marta González Vargas,19,Sales,ES,Bilbao,2019-10-05,FULL_TIME,False,3.33,1799.75
3396,Laura Pérez Navarro,47,Data,ES,Rome,2021-04-12,FULL_TIME,True,3.16,3071.52
3397,Elena Rodríguez Rodríguez,37,Support,ES,Munich,2016-08-14,FULL_TIME,True,3.86,2316.36
3398,Alba Pérez Fernández,60,Sales,ES,Rome,2016-01-05,PART_TIME,True,4.47,2506.0
3399,Ana Torres Rodríguez,24,Data,NL,Berlin,2025-01-04,FULL_TIME,True,3.19,1931.76
3400,Hugo Romero Gómez,58,Sales,ES,Rome,2016-01-22,FULL_TIME,False,2.7,3203.24
3401,Nuria Pérez Ramos,19,Sales,FR,Rome,2015-11-16,FULL_TIME,False,2.05,2166.87
3402,Noa Ramos González,54,HR,FR,Munich,2017-02-18,FULL_TIME,False,3.72,2318.35
3403,Carlos Ramos García,55,IT,PT,Lyon,2018-10-11,FULL_TIME,False,2.48,3347.23
3404,Alba Sánchez Pérez,38,Marketing,PT,Barcelona,2017-05-17,FULL_TIME,False,5.0,2277.57
3405,Sofía Romero Ramos,32,Operations,ES,Paris,2023-12-17,FULL_TIME,False,5.0,2173.2
3406,Sofía Martínez Gómez,25,Support,ES,Rome,2016-05-23,FULL_TIME,True,3.03,1842.73
3407,Sofía Torres Torres,34,Sales,PT,Lisboa,2016-07-13,FULL_TIME,False,1.87,1964.49
3408,Raúl Martínez Díaz,50,IT,NL,Sevilla,2016-04-20,FULL_TIME,False,3.72,2345.19
3409,Irene Rodríguez García,53,HR,ES,Lyon,2022-03-08,FULL_TIME,True,4.88,2206.31
3410,Elena González Sánchez,27,IT,PT,Barcelona,2024-09-01,PART_TIME,True,2.15,2476.42
3411,Luis Navarro Romero,19,Data,NL,Munich,2016-10-16,PART_TIME,False,4.72,1434.04
3412,Alba López Pérez,45,Marketing,IT,Rotterdam,2021-02-06,FULL_TIME,True,1.72,2969.56
3413,Lucía Navarro González,46,Support,IT,Paris,2019-02-05,FULL_TIME,False,2.04,2259.25
3414,Luis Fernández González,65,Marketing,PT,Madrid,2021-11-04,FULL_TIME,False,3.45,2178.23
3415,Carmen Pérez Díaz,54,Sales,NL,Bilbao,2022-02-24,FULL_TIME,True,4.01,3707.38
3416,Pablo Sánchez Sánchez,44,IT,FR,Madrid,2018-03-02,FULL_TIME,True,3.15,2827.34
3417,Raúl Sánchez Gómez,46,HR,FR,Porto,2021-08-26,FULL_TIME,False,3.56,1691.08
3418,Adrián González Martínez,49,Support,IT,Bilbao,2015-08-11,FULL_TIME,True,4.08,3072.28
3419,Luis Fernández Martínez,40,Sales,ES,Rome,2020-05-07,FULL_TIME,False,4.18,3219.11
3420,Javier Martínez Díaz,50,IT,NL,Milan,2025-08-26,FULL_TIME,False,2.7,2353.94
3421,Diego Pérez García,28,Marketing,NL,Porto,2024-11-21,FULL_TIME,False,2.51,2019.55
3422,Laura Romero Sánchez,58,Sales,FR,Rotterdam,2015-08-06,FULL_TIME,False,4.04,2550.2
3423,Raúl Sánchez Martínez,59,Operations,ES,Porto,2015-08-18,PART_TIME,False,3.56,1616.66
3424,Sofía Rodríguez Romero,39,IT,IT,Barcelona,2024-01-19,FULL_TIME,False,3.67,2889.4
3425,Raúl Rodríguez Vargas,40,Finance,ES,Amsterdam,2017-04-21,FULL_TIME,False,2.67,3080.55
3426,Alba Díaz Sánchez,42,HR,FR,Lisboa,2022-04-26,FULL_TIME,True,3.71,2625.58
3427,Elena Sánchez Rodríguez,57,Support,ES,Amsterdam,2020-12-22,FULL_TIME,True,2.32,2442.95
3428,Adrián Torres Rodríguez,27,Marketing,IT,Rome,2019-06-26,FULL_TIME,False,3.4,2586.57
3429,Laura Sánchez Rodríguez,35,IT,NL,Rotterdam,2018-05-23,FULL_TIME,True,3.29,1983.19
3430,Marta Gómez López,47,Support,ES,Berlin,2023-03-19,FULL_TIME,False,3.29,3149.35
3431,Lucía García Romero,51,Support,DE,Lyon,2017-11-02,FULL_TIME,False,3.82,1944.64
3432,Laura González García,32,Marketing,IT,Sevilla,2023-05-31,FULL_TIME,False,2.38,1922.96
3433,Lucía Navarro García,24,Data,ES,Bilbao,2017-07-24,FULL_TIME,True,3.74,2190.97
3434,Marta Martínez Gómez,42,Support,ES,Bilbao,2024-08-29,FULL_TIME,False,3.22,1882.84
3435,Lucía Sánchez Rodríguez,49,Sales,ES,Bilbao,2022-09-17,FULL_TIME,False,2.57,2551.22
3436,Raúl Gómez Navarro,55,HR,IT,Lyon,2020-12-29,FULL_TIME,False,2.14,2395.02
3437,Javier García Romero,19,HR,PT,Amsterdam,2016-02-03,PART_TIME,True,4.71,1968.4
3438,Irene Pérez Romero,19,Finance,ES,Madrid,2017-05-08,FULL_TIME,True,3.14,1816.09
3439,Noa Martínez Sánchez,37,Data,ES,Berlin,2021-12-14,FULL_TIME,False,2.92,2870.96
3440,Nuria González Sánchez,45,Operations,PT,Rome,2021-04-19,PART_TIME,False,2.29,1892.55
3441,Noa Sánchez Sánchez,19,Sales,ES,Porto,2016-02-17,FULL_TIME,False,4.07,2437.39
3442,Ana Sánchez González,27,Data,FR,Bilbao,2016-02-04,FULL_TIME,True,4.01,2957.32
3443,Elena González Gómez,38,Marketing,ES,Porto,2021-09-03,FULL_TIME,True,3.85,2343.21
3444,Lucía Gómez Navarro,32,Sales,IT,Milan,2019-02-20,FULL_TIME,True,3.15,2020.21
3445,Noa Romero Rodríguez,52,Data,DE,Amsterdam,2020-03-18,FULL_TIME,False,3.8,3292.81
3446,Hugo López García,20,HR,IT,Munich,2021-09-18,FULL_TIME,False,2.54,1564.51
3447,Marta Ramos Gómez,60,Finance,ES,Paris,2024-05-06,FULL_TIME,False,3.37,3016.76
3448,Carmen Díaz Martínez,26,Finance,FR,Berlin,2017-10-09,FULL_TIME,True,3.16,2261.67
3449,Raúl Romero Romero,39,Data,IT,Munich,2022-08-19,FULL_TIME,True,3.41,4399.83
3450,Elena Fernández Navarro,65,Sales,PT,Rome,2024-07-07,FULL_TIME,True,1.75,2179.34
3451,Elena Romero Ramos,50,Sales,ES,Valencia,2025-01-19,FULL_TIME,True,4.7,1531.2
3452,Luis Martínez Martínez,65,Marketing,ES,Barcelona,2025-09-26,CONTRACT,False,4.49,2436.79
3453,Elena Vargas Torres,19,Support,FR,Lisboa,2015-01-19,PART_TIME,True,2.28,1150.59
3454,Marta Navarro Fernández,52,IT,PT,Sevilla,2015-11-02,PART_TIME,True,3.66,2502.04
3455,Nuria Rodríguez Martínez,22,Sales,NL,Berlin,2024-07-22,CONTRACT,False,2.01,1560.95
3456,Adrián Rodríguez Rodríguez,47,Data,IT,Paris,2017-04-07,PART_TIME,False,3.27,2404.02
3457,Laura García Torres,34,Support,DE,Amsterdam,2018-03-11,PART_TIME,False,1.44,1589.02
3458,Ana Díaz Díaz,55,HR,NL,Rome,2020-03-15,FULL_TIME,True,2.97,3039.99
3459,Nuria Romero Martínez,24,HR,DE,Valencia,2022-03-19,FULL_TIME,False,2.81,1978.41
3460,Sofía Sánchez González,61,Finance,ES,Milan,2015-06-02,FULL_TIME,True,4.13,3708.49
3461,Pablo González Romero,41,Marketing,ES,Rome,2022-02-19,CONTRACT,True,4.53,2419.85
3462,Noa López Díaz,43,Operations,IT,Lisboa,2016-01-09,FULL_TIME,False,4.55,2918.71
3463,Adrián Sánchez Navarro,45,Support,ES,Madrid,2019-01-26,FULL_TIME,False,4.13,2089.73
3464,Luis Torres Sánchez,20,IT,NL,Rome,2024-11-27,FULL_TIME,True,3.27,3110.57
3465,Sofía Fernández González,33,Support,ES,Valencia,2016-05-19,FULL_TIME,False,3.51,2249.05
3466,Hugo Martínez Martínez,52,IT,ES,Sevilla,2015-07-02,FULL_TIME,False,3.51,2468.3
3467,Diego Díaz Díaz,64,Support,IT,Paris,2020-03-25,FULL_TIME,False,2.26,2874.32
3468,Javier Rodríguez Rodríguez,65,IT,IT,Barcelona,2017-09-21,FULL_TIME,True,4.12,3244.33
3469,Diego Torres Fernández,44,IT,IT,Lisboa,2017-09-14,FULL_TIME,False,3.75,2680.64
3470,Adrián Torres Navarro,31,Sales,ES,Sevilla,2019-08-30,FULL_TIME,True,3.79,2376.39
3471,Lucía Martínez Pérez,41,Sales,ES,Madrid,2016-11-16,PART_TIME,True,1.37,2917.87
3472,Hugo Romero Martínez,40,HR,FR,Amsterdam,2015-03-24,FULL_TIME,True,3.56,1296.0
3473,Hugo Romero Gómez,37,Operations,NL,Sevilla,2025-03-07,FULL_TIME,False,4.0,2153.37
3474,Adrián Vargas Romero,35,Support,ES,Lyon,2023-12-01,FULL_TIME,False,3.19,2378.32
3475,Javier González García,59,Finance,FR,Milan,2019-07-12,FULL_TIME,True,2.8,3133.54
3476,Lucía García Sánchez,37,Finance,ES,Paris,2024-02-17,FULL_TIME,True,2.11,1934.7
3477,Diego Martínez Rodríguez,20,Sales,DE,Bilbao,2025-12-15,PART_TIME,False,2.05,1214.4
3478,Diego Fernández Fernández,52,Support,ES,Rome,2019-05-05,FULL_TIME,False,3.32,3201.24
3479,Pablo López García,50,IT,NL,Munich,2016-09-19,PART_TIME,False,3.01,2806.01
3480,Laura Díaz Sánchez,36,Sales,ES,Madrid,2017-03-21,FULL_TIME,False,3.0,3206.31
3481,Laura Gómez Gómez,48,IT,DE,Milan,2025-07-28,FULL_TIME,False,4.42,3373.98
3482,Lucía Rodríguez Pérez,63,Sales,IT,Barcelona,2024-10-25,FULL_TIME,False,2.2,2423.29
3483,Laura García Romero,62,Operations,ES,Rome,2022-09-13,FULL_TIME,True,2.92,1582.56
3484,Lucía Rodríguez Sánchez,56,IT,ES,Barcelona,2022-06-19,FULL_TIME,False,4.56,2742.69
3485,Pablo Sánchez Gómez,46,IT,FR,Madrid,2018-05-14,FULL_TIME,True,2.95,2819.87
3486,Ana Romero Navarro,20,Support,FR,Barcelona,2020-10-05,CONTRACT,False,3.25,2012.64
3487,Marta Martínez Díaz,43,IT,DE,Rome,2019-01-19,FULL_TIME,False,3.06,2119.82
3488,Alba López Torres,57,Operations,FR,Porto,2019-04-26,CONTRACT,True,3.76,2783.56
3489,Pablo Gómez Rodríguez,58,HR,ES,Berlin,2022-12-31,FULL_TIME,False,1.56,2668.25
3490,Hugo Fernández Romero,55,Support,NL,Bilbao,2020-12-06,FULL_TIME,True,3.04,2899.79
3491,María Rodríguez Vargas,65,Marketing,ES,Barcelona,2019-09-18,FULL_TIME,False,3.24,2636.84
3492,Raúl García Gómez,43,IT,FR,Rome,2017-09-29,PART_TIME,True,2.4,3046.04
3493,Sofía Pérez García,24,Support,NL,Milan,2022-03-17,CONTRACT,False,3.47,2016.63
3494,Hugo Sánchez Gómez,42,HR,NL,Milan,2019-12-12,FULL_TIME,True,3.83,2733.44
3495,Noa Gómez Navarro,33,Sales,ES,Madrid,2015-07-21,FULL_TIME,True,3.56,1949.84
3496,Diego Díaz Díaz,58,Marketing,ES,Amsterdam,2022-07-18,FULL_TIME,True,4.62,1542.24
3497,María Martínez García,55,Marketing,FR,Lyon,2018-09-08,FULL_TIME,True,2.85,2511.7
3498,Elena Torres López,38,Sales,ES,Valencia,2019-07-11,FULL_TIME,False,3.6,2336.19
3499,María Torres Gómez,37,HR,DE,Valencia,2025-11-16,FULL_TIME,True,3.58,1667.55
3500,Pablo Fernández Navarro,26,IT,PT,Paris,2022-07-15,FULL_TIME,False,3.01,1651.07
3501,Luis Torres Sánchez,21,Operations,ES,Berlin,2015-09-27,PART_TIME,True,4.11,1794.25
3502,Raúl González Navarro,33,Data,ES,Madrid,2023-02-16,FULL_TIME,False,3.43,2621.83
3503,Marta Rodríguez Romero,30,HR,DE,Paris,2018-03-18,FULL_TIME,False,2.24,2142.94
3504,Lucía Pérez López,31,Data,IT,Sevilla,2023-04-17,FULL_TIME,True,3.8,1512.0
3505,Ana García González,65,IT,ES,Amsterdam,2018-11-05,FULL_TIME,True,2.8,2013.55
3506,Adrián Martínez Torres,51,Support,ES,Berlin,2021-04-05,FULL_TIME,True,2.94,2894.17
3507,Nuria González Gómez,44,Data,ES,Lisboa,2022-08-22,FULL_TIME,True,3.0,2800.4
3508,Nuria Pérez Navarro,27,Marketing,FR,Porto,2017-01-10,FULL_TIME,True,3.79,2150.96
3509,Luis Navarro Torres,58,IT,DE,Milan,2016-06-30,FULL_TIME,False,4.06,2203.25
3510,Marta Torres Sánchez,49,Sales,NL,Munich,2022-09-15,FULL_TIME,True,3.07,2658.61
3511,Alba Rodríguez García,43,IT,NL,Lisboa,2015-10-16,FULL_TIME,False,3.03,2558.12
3512,Carmen Gómez Torres,40,Operations,PT,Milan,2024-01-05,FULL_TIME,False,1.56,2065.76
3513,María Pérez Gómez,44,Data,NL,Berlin,2019-10-07,FULL_TIME,True,2.63,2004.62
3514,María Sánchez Fernández,58,HR,ES,Madrid,2016-01-14,FULL_TIME,False,2.44,2092.04
3515,Javier Díaz Pérez,52,IT,FR,Berlin,2023-05-28,FULL_TIME,False,3.45,4215.83
3516,Alba Ramos García,41,Sales,PT,Rotterdam,2024-11-08,FULL_TIME,True,3.11,2325.07
3517,Carlos Sánchez López,50,Operations,DE,Milan,2015-09-28,FULL_TIME,False,2.47,2990.59
3518,Noa García Martínez,62,Operations,IT,Madrid,2025-05-10,FULL_TIME,False,3.32,2652.93
3519,Irene Torres Sánchez,34,Sales,ES,Amsterdam,2019-07-23,FULL_TIME,False,3.15,2224.48
3520,Noa Torres Gómez,61,Marketing,NL,Rotterdam,2022-05-08,PART_TIME,False,1.17,2376.8
3521,Nuria López Navarro,47,IT,NL,Valencia,2017-12-06,FULL_TIME,True,4.09,3688.18
3522,Marta Pérez Martínez,27,Operations,NL,Berlin,2016-03-22,PART_TIME,True,4.01,2324.13
3523,Nuria Navarro Romero,64,HR,PT,Rome,2025-11-09,FULL_TIME,False,3.01,2219.23
3524,Carlos Pérez Ramos,51,IT,NL,Madrid,2022-03-11,FULL_TIME,True,3.48,2694.79
3525,Javier Pérez Romero,37,Operations,IT,Milan,2017-10-21,PART_TIME,False,2.94,2865.31
3526,Lucía Torres Rodríguez,29,Marketing,FR,Lisboa,2018-12-01,PART_TIME,False,1.92,1249.92
3527,María Navarro Vargas,62,Finance,ES,Bilbao,2023-05-04,FULL_TIME,False,4.93,3235.06
3528,Luis Pérez López,57,Support,IT,Sevilla,2018-05-05,FULL_TIME,False,3.8,2705.39
3529,Carlos González Pérez,21,Finance,DE,Paris,2022-07-27,FULL_TIME,False,3.95,1881.06
3530,María Sánchez Díaz,48,Sales,FR,Rome,2015-05-28,FULL_TIME,False,2.97,2730.18
3531,Sofía Vargas López,24,Data,NL,Milan,2025-11-10,FULL_TIME,False,4.1,2767.99
3532,Luis López García,32,Data,ES,Sevilla,2022-12-22,FULL_TIME,True,2.1,1963.4
3533,Luis Gómez Navarro,45,IT,FR,Milan,2018-09-14,FULL_TIME,False,3.0,3331.6
3534,Alba Díaz Vargas,30,Data,ES,Milan,2021-03-26,FULL_TIME,True,3.79,2792.25
3535,Luis Fernández Fernández,43,Support,PT,Madrid,2016-11-29,FULL_TIME,False,2.7,2130.28
3536,Luis Gómez Martínez,39,IT,ES,Bilbao,2019-12-17,FULL_TIME,False,3.93,2762.18
3537,Ana Romero Rodríguez,46,Finance,ES,Madrid,2018-11-20,PART_TIME,False,3.44,3136.94
3538,María Rodríguez Ramos,56,IT,ES,Rotterdam,2019-04-11,PART_TIME,False,3.37,4555.01
3539,Diego Gómez Ramos,26,Operations,ES,Paris,2023-12-12,FULL_TIME,False,2.62,2413.42
3540,Nuria Vargas Vargas,56,Data,ES,Bilbao,2019-07-13,FULL_TIME,True,3.52,3721.79
3541,Hugo García Sánchez,29,HR,DE,Amsterdam,2015-01-26,FULL_TIME,False,4.75,2169.59
3542,Carmen Díaz García,20,Finance,ES,Munich,2019-12-26,FULL_TIME,False,3.34,3127.18
3543,Luis Rodríguez Rodríguez,39,Sales,ES,Rotterdam,2015-07-28,PART_TIME,False,3.64,1698.41
3544,Laura Martínez Fernández,33,Operations,ES,Milan,2020-04-02,FULL_TIME,False,3.76,1417.3
3545,Ana Díaz Romero,27,Support,ES,Rotterdam,2022-06-22,FULL_TIME,False,2.28,2010.97
3546,Raúl García Fernández,38,Sales,ES,Sevilla,2016-01-28,PART_TIME,True,3.09,2805.52
3547,Pablo García Vargas,59,Operations,NL,Sevilla,2015-09-12,FULL_TIME,False,3.07,1552.32
3548,Adrián Sánchez Ramos,46,HR,FR,Barcelona,2019-03-09,CONTRACT,False,1.5,2367.06
3549,Marta Ramos López,53,Marketing,ES,Lisboa,2020-04-22,FULL_TIME,False,3.83,2509.75
3550,Raúl García Vargas,26,Marketing,PT,Lyon,2015-09-15,FULL_TIME,False,2.45,2474.8
3551,Pablo Romero Torres,22,Marketing,ES,Lyon,2018-07-31,FULL_TIME,True,3.74,2253.49
3552,Diego Fernández Sánchez,34,HR,DE,Munich,2023-07-15,FULL_TIME,True,2.59,1327.46
3553,Noa Pérez Sánchez,55,Operations,NL,Munich,2021-04-12,CONTRACT,False,4.83,2033.61
3554,Hugo Sánchez Rodríguez,60,Operations,ES,Milan,2020-09-29,FULL_TIME,True,2.98,2261.5
3555,Pablo Pérez Sánchez,23,Marketing,ES,Paris,2016-02-25,FULL_TIME,False,4.74,2411.12
3556,Pablo Fernández Torres,41,Operations,FR,Bilbao,2023-10-18,FULL_TIME,False,3.06,2591.64
3557,Hugo Romero Díaz,37,Support,ES,Porto,2021-07-06,FULL_TIME,False,3.16,1826.5
3558,Marta López Rodríguez,53,Sales,ES,Amsterdam,2019-09-22,PART_TIME,False,4.45,2819.76
3559,Carlos Romero Pérez,28,IT,DE,Milan,2021-10-04,FULL_TIME,False,2.47,1917.5
3560,Elena Díaz Vargas,41,Data,FR,Amsterdam,2016-09-07,FULL_TIME,False,3.24,4110.38
3561,Luis Gómez Fernández,58,IT,ES,Lyon,2022-06-15,FULL_TIME,True,3.63,3464.11
3562,Carlos López Romero,40,Data,IT,Rome,2018-04-18,FULL_TIME,False,3.52,3312.6
3563,Pablo Díaz Rodríguez,55,Operations,ES,Porto,2015-06-15,FULL_TIME,False,3.23,3426.65
3564,Laura Ramos López,48,Data,ES,Madrid,2017-07-28,CONTRACT,False,3.12,3656.95
3565,Laura Torres Sánchez,47,Operations,DE,Rome,2019-01-07,PART_TIME,True,3.88,2521.8
3566,Javier Torres Pérez,31,Support,FR,Barcelona,2019-11-03,CONTRACT,True,3.34,1931.25
3567,Pablo Rodríguez Torres,65,Marketing,FR,Berlin,2017-07-08,FULL_TIME,True,3.97,3601.55
3568,Carlos Gómez Rodríguez,30,Finance,DE,Rotterdam,2023-09-05,FULL_TIME,True,3.51,2428.73
3569,Laura Martínez Rodríguez,62,HR,FR,Madrid,2017-11-26,CONTRACT,False,3.72,2214.26
3570,Lucía Ramos Martínez,65,IT,NL,Rome,2016-04-13,FULL_TIME,False,4.11,4584.94
3571,Laura Ramos Navarro,43,Sales,FR,Amsterdam,2017-06-12,CONTRACT,True,2.95,2038.77
3572,Nuria Torres Ramos,59,Data,ES,Berlin,2019-05-27,FULL_TIME,True,4.09,2031.85
3573,Irene González Sánchez,52,Sales,DE,Munich,2015-06-29,PART_TIME,True,3.07,3294.47
3574,Marta López Vargas,53,Marketing,ES,Amsterdam,2016-01-04,FULL_TIME,False,2.08,2201.63
3575,Alba Vargas Torres,22,Finance,DE,Rome,2016-09-23,FULL_TIME,False,2.94,2471.19
3576,Irene Romero Navarro,25,Sales,ES,Madrid,2019-04-22,PART_TIME,False,2.62,3081.14
3577,Raúl Martínez Vargas,22,Data,PT,Rome,2025-06-21,FULL_TIME,False,3.5,1733.14
3578,Adrián González Gómez,20,IT,DE,Rome,2021-05-29,FULL_TIME,True,2.97,2298.07
3579,Adrián González Ramos,58,Operations,FR,Sevilla,2015-11-25,FULL_TIME,True,3.3,3556.83
3580,Luis Vargas Rodríguez,27,Finance,ES,Berlin,2015-10-05,CONTRACT,False,4.01,2701.45
3581,Adrián Sánchez Martínez,19,IT,ES,Milan,2016-02-20,FULL_TIME,False,4.39,2209.68
3582,Laura Pérez Vargas,63,Sales,IT,Milan,2015-09-25,FULL_TIME,True,3.43,4414.83
3583,Lucía Navarro García,32,Marketing,NL,Amsterdam,2020-07-22,FULL_TIME,True,4.07,2194.52
3584,Marta García Pérez,57,IT,PT,Rome,2023-01-14,PART_TIME,False,3.06,3324.92
3585,Laura Romero Navarro,64,Support,ES,Barcelona,2019-10-12,PART_TIME,False,1.95,3434.53
3586,Lucía López González,43,Operations,ES,Paris,2019-06-26,CONTRACT,False,2.26,2945.98
3587,Elena Torres Navarro,62,IT,PT,Sevilla,2021-07-17,FULL_TIME,False,3.04,4061.56
3588,Irene Ramos Sánchez,64,Sales,ES,Barcelona,2018-11-12,FULL_TIME,False,3.84,2371.93
3589,Irene Pérez Navarro,25,IT,IT,Sevilla,2023-11-24,FULL_TIME,True,3.05,3055.89
3590,Noa López Díaz,25,Support,PT,Amsterdam,2022-07-20,FULL_TIME,False,4.15,1984.8
3591,María Rodríguez González,36,Finance,ES,Lyon,2025-10-26,PART_TIME,True,4.67,2126.45
